,bathrooms,bedrooms,city,country,currency,dateSold,daysOnZillow,homeStatus,homeStatusForHDP,homeType,imgSrc,isFeatured,isNonOwnerOccupied,isPreforeclosureAuction,isPremierBuilder,isShowcaseListing,isUnmappable,isZillowOwned,latitude,livingArea,longitude,lotAreaUnit,lotAreaValue,price,priceForHDP,rentZestimate,shouldHighlight,state,streetAddress,taxAssessedValue,timeOnZillow,zestimate,zipcode,zpid,unit,listing_sub_type.is_FSBA,isRentalWithBasePrice,rentalMarketingSubType,rentalR4RRoommateCount,videoCount,newConstructionType,listing_sub_type.is_newHome,datePriceChanged,priceChange,priceReduction,providerListingID,listing_sub_type.is_bankOwned,contingentListingType
85,1.0,2.0,Seattle,USA,USD,2024-02-14 08:00:00,98,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/2c212d3b73490ca599ea010de238f25e-p_e.jpg,False,True,False,False,False,False,False,47.700623,890.0,-122.31556,sqft,7663.0,650000.0,650000.0,2635.0,False,WA,1052 NE 98th St,640000.0,8488606000,813100.0,98115,49076323,,,,,,,,,,,,,,
86,2.0,4.0,Seattle,USA,USD,2024-02-13 08:00:00,99,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/c069132fc18e1c1be282d3c6e7c669cf-p_e.jpg,False,True,False,False,False,False,False,47.692383,1540.0,-122.30765,sqft,6233.436,1454000.0,1454000.0,3614.0,False,WA,1740 NE 88th St,1502000.0,8575006000,1496900.0,98115,48946269,,,,,,,,,,,,,,
87,4.0,4.0,Seattle,USA,USD,2024-02-13 08:00:00,99,RECENTLY_SOLD,RECENTLY_SOLD,TOWNHOUSE,https://photos.zillowstatic.com/fp/fad8ded03f1a3713f1d087040d8c9100-p_e.jpg,False,True,False,False,False,False,False,47.692383,2675.0,-122.30765,sqft,2042.964,1454000.0,1454000.0,4822.0,False,WA,1740 NE 88th Street UNIT A,,8575006000,1489500.0,98115,2054234672,# A,,,,,,,,,,,,,
88,2.0,4.0,Seattle,USA,USD,2024-02-09 08:00:00,103,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/183b56edadb651e0e3e2a842e6b0fd5f-p_e.jpg,False,True,False,False,False,False,False,47.698547,2106.0,-122.32541,sqft,6307.488,1055000.0,1055000.0,3849.0,False,WA,9528 3rd Ave NE,776000.0,8920606000,1087500.0,98115,48853430,,,,,,,,,,,,,,
89,2.0,3.0,Seattle,USA,USD,2024-02-08 08:00:00,104,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/e4cce13cb27746f4dcc54e1d647a9d54-p_e.jpg,False,True,False,False,False,False,False,47.689217,1390.0,-122.31188,sqft,2718.144,946714.0,946714.0,3620.0,False,WA,8222 15th Avenue NE,581000.0,9007006000,976100.0,98115,48833334,,,,,,,,,,,,,,
90,4.0,5.0,Seattle,USA,USD,2024-02-08 08:00:00,104,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/54b95ae296fd729fb4ade56d83f4f551-p_e.jpg,False,True,False,False,False,False,False,47.691956,3290.0,-122.321304,sqft,6381.54,2195000.0,2195000.0,5778.0,False,WA,539 NE 88th Street,1114000.0,9007006000,2263200.0,98115,48945614,,,,,,,,,,,,,,
91,2.0,4.0,Seattle,USA,USD,2024-02-07 08:00:00,105,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/aa515a8312e46879bcf3ce6fc8d21a77-p_e.jpg,False,True,False,False,False,False,False,47.694527,1950.0,-122.32679,sqft,7174.332,1200000.0,1200000.0,3798.0,False,WA,9016 2nd Avenue NE,903000.0,9093406000,1237700.0,98115,48853464,,,,,,,,,,,,,,
92,1.0,1.0,Seattle,USA,USD,2024-02-01 08:00:00,111,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/2a3294ba73b004d83c72a35517f8b4d5-p_e.jpg,False,True,False,False,False,False,False,47.694767,900.0,-122.31735,sqft,4930.992,1200000.0,1200000.0,2034.0,False,WA,9026 Roosevelt Way NE,839100.0,9611806000,1241700.0,98115,129534269,,,,,,,,,,,,,,
93,4.0,4.0,Seattle,USA,USD,2024-01-31 08:00:00,112,RECENTLY_SOLD,RECENTLY_SOLD,TOWNHOUSE,https://photos.zillowstatic.com/fp/4624cc73cb3ef42a12bbbdb7eac8596c-p_e.jpg,False,True,False,False,False,False,False,47.698616,2302.0,-122.30969,sqft,2265.12,1180000.0,1180000.0,4095.0,False,WA,1714 NE 96th Street,,9698206000,1210100.0,98115,2052981835,,,,,,,,,,,,,,
94,3.0,4.0,Seattle,USA,USD,2024-01-30 08:00:00,113,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/c4130686ef35728e3d2f9dba15ddcdc5-p_e.jpg,False,True,False,False,False,False,False,47.70061,2210.0,-122.31422,sqft,2247.696,905000.0,905000.0,4231.0,False,WA,1214 NE 98th Street,869000.0,9784606000,906800.0,98115,49076501,,,,,,,,,,,,,,
95,2.0,2.0,Seattle,USA,USD,2024-01-29 08:00:00,114,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/64e93bb5dbb7370a202db7d6fafbbc88-p_e.jpg,False,True,False,False,False,False,False,47.693413,1415.0,-122.32332,sqft,3785.364,830000.0,830000.0,3496.0,False,WA,8907 5th Avenue NE,753000.0,9871006000,858300.0,98115,48853343,,,,,,,,,,,,,,
96,2.0,3.0,Seattle,USA,USD,2024-01-26 08:00:00,117,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/7c9fea18a5d0ce763fa798d0616e68b4-p_e.jpg,False,True,False,False,False,False,False,47.696037,2660.0,-122.31009,sqft,6381.54,915000.0,915000.0,2605.0,False,WA,1546 NE 92nd Street,733000.0,10130206000,,98115,48946574,,,,,,,,,,,,,,
97,1.0,3.0,Seattle,USA,USD,2024-01-25 08:00:00,118,RECENTLY_SOLD,RECENTLY_SOLD,CONDO,https://photos.zillowstatic.com/fp/ffd3e2937963a69a8adf14ed80f1a3c1-p_e.jpg,False,True,False,False,False,False,False,47.69918,1030.0,-122.31284,sqft,3319.272,750000.0,750000.0,2888.0,False,WA,1247 NE 97th Street,627000.0,10216606000,750300.0,98115,49076434,,,,,,,,,,,,,,
98,4.0,4.0,Seattle,USA,USD,2024-01-25 08:00:00,118,RECENTLY_SOLD,RECENTLY_SOLD,TOWNHOUSE,https://photos.zillowstatic.com/fp/4624cc73cb3ef42a12bbbdb7eac8596c-p_e.jpg,False,True,False,False,False,False,False,47.698757,2302.0,-122.308716,sqft,2326.104,1175000.0,1175000.0,4095.0,False,WA,1718 NE 96th Street,432000.0,10216606000,,98115,49076610,,,,,,,,,,,,,,
99,3.0,4.0,Seattle,USA,USD,2024-01-22 08:00:00,121,RECENTLY_SOLD,RECENTLY_SOLD,TOWNHOUSE,https://photos.zillowstatic.com/fp/616fce1d1639b93a3b557be388711fe3-p_e.jpg,False,True,False,False,False,False,False,47.70241,1820.0,-122.322395,sqft,1598.652,1050000.0,1050000.0,3720.0,False,WA,514 NE 102nd Street,1391000.0,10475806000,1089100.0,98125,48853563,,,,,,,,,,,,,,
100,3.0,3.0,Seattle,USA,USD,2024-01-17 08:00:00,126,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/7d55afc176af586cb59a2c477504915a-p_e.jpg,False,True,False,False,False,False,False,47.69817,1950.0,-122.31174,sqft,6934.752,975000.0,975000.0,3569.0,False,WA,9516 15th Avenue NE,647000.0,10907806000,1011300.0,98115,49076572,,,,,,,,,,,,,,
101,2.0,2.0,Seattle,USA,USD,2024-01-17 08:00:00,126,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/febbe52c59baaee1f61dbc745c24cc9f-p_e.jpg,False,True,False,False,False,False,False,47.70241,970.0,-122.322395,sqft,1176.12,700000.0,700000.0,2695.0,False,WA,514 NE 102nd Street UNIT B,,10907806000,720700.0,98125,2054875329,# B,,,,,,,,,,,,,
102,1.0,1.0,Seattle,USA,USD,2024-01-16 08:00:00,127,RECENTLY_SOLD,RECENTLY_SOLD,CONDO,https://photos.zillowstatic.com/fp/3a43cb2c32f5e95118b7f981023da1c2-p_e.jpg,False,True,False,False,False,False,False,47.692383,709.0,-122.317276,,,375000.0,375000.0,924.0,False,WA,1000 NE 88th Street UNIT 203,378000.0,10994206000,355900.0,98115,48948590,Apt 203,,,,,,,,,,,,,
103,2.0,3.0,Seattle,USA,USD,2024-01-12 08:00:00,131,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/76b158375181c818ac3f43db4e266475-p_e.jpg,False,True,False,False,False,False,False,47.694298,1900.0,-122.32274,sqft,4390.848,925000.0,925000.0,3599.0,False,WA,9008 5th Avenue NE,797000.0,11339806000,960700.0,98115,48947448,,,,,,,,,,,,,,
104,2.0,2.0,Seattle,USA,USD,2024-01-10 08:00:00,133,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/96e50dbf055a376f192178d8f652b402-p_e.jpg,False,True,False,False,False,False,False,47.698414,982.0,-122.32541,sqft,1420.056,631000.0,631000.0,2945.0,False,WA,9524 3rd Avenue NE UNIT A,,11512606000,651600.0,98115,2055989878,# A,,,,,,,,,,,,,
105,3.0,2.0,Seattle,USA,USD,2024-01-05 08:00:00,138,RECENTLY_SOLD,RECENTLY_SOLD,CONDO,https://photos.zillowstatic.com/fp/6db475a2eb9aaa57411a4bd324f3d788-p_e.jpg,False,True,False,False,False,False,False,47.69353,1219.0,-122.32047,,,870000.0,870000.0,2328.0,False,WA,8915 8th Avenue NE,,11944606000,899600.0,98115,2054074214,,,,,,,,,,,,,,
106,1.0,2.0,Seattle,USA,USD,2023-12-28 08:00:00,146,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/8cba41a670a6f503d27614608105cf80-p_e.jpg,False,True,False,False,False,False,False,47.69204,1320.0,-122.31252,sqft,4930.992,700000.0,700000.0,3127.0,False,WA,1257 NE 88th Street,678000.0,12635806000,704900.0,98115,48945560,,,,,,,,,,,,,,
107,1.0,4.0,Seattle,USA,USD,2023-12-27 08:00:00,147,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/820bcd82b09ce948b48f14097a9a1178-p_e.jpg,False,True,False,False,False,False,False,47.69563,1700.0,-122.31329,sqft,6380.0,32000.0,32000.0,3293.0,False,WA,1235 NE 92nd St,766000.0,12722206000,969300.0,98115,48945917,,,,,,,,,,,,,,
108,2.0,3.0,Seattle,USA,USD,2023-12-26 08:00:00,148,RECENTLY_SOLD,RECENTLY_SOLD,CONDO,https://photos.zillowstatic.com/fp/2003cbf127871493671837e7ef5c5608-p_e.jpg,False,True,False,False,False,False,False,47.698215,1054.0,-122.32703,,,400000.0,400000.0,1065.0,False,WA,130 NE 95th Street UNIT A107,464000.0,12808606000,417100.0,98115,48847441,Apt A107,,,,,,,,,,,,,
109,1.5,2.0,Seattle,USA,USD,2023-12-22 08:00:00,152,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/fce24772f9735406bcbe167397224d83-p_e.jpg,False,True,False,False,False,False,False,47.692326,1790.0,-122.32001,sqft,5413.0,183696.0,183696.0,3463.0,False,WA,8802 8th Ave NE,780000.0,13154206000,946200.0,98115,48945661,,,,,,,,,,,,,,
110,2.0,2.0,Seattle,USA,USD,2023-12-21 08:00:00,153,RECENTLY_SOLD,RECENTLY_SOLD,TOWNHOUSE,https://photos.zillowstatic.com/fp/d2ccb71db00588b7a34d1dd1677930d2-p_e.jpg,False,True,False,False,False,False,False,47.696278,1142.0,-122.31736,sqft,614.196,745000.0,745000.0,2921.0,False,WA,9212 A Roosevelt Way NE,735000.0,13240606000,773200.0,98115,2053568791,,,,,,,,,,,,,,
111,1.0,2.0,Seattle,USA,USD,2023-12-18 08:00:00,156,RECENTLY_SOLD,RECENTLY_SOLD,CONDO,https://photos.zillowstatic.com/fp/9e814bd9f2e9713a564bfc622fbc7a44-p_e.jpg,False,True,False,False,False,False,False,47.698013,1023.0,-122.32786,,,415000.0,415000.0,1115.0,False,WA,9512 1st Avenue NE UNIT 410,384000.0,13499806000,433500.0,98115,48719263,Apt 410,,,,,,,,,,,,,
112,1.0,3.0,Seattle,USA,USD,2023-12-12 08:00:00,162,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/2292a5ce22de23640fa1b3c8f99b42ea-p_e.jpg,False,True,False,False,False,False,False,47.69279,960.0,-122.30888,sqft,6380.0,700000.0,700000.0,2957.0,False,WA,1711 NE 89th St,624000.0,14018206000,732200.0,98115,48946251,,,,,,,,,,,,,,
113,2.0,2.0,Seattle,USA,USD,2023-12-07 08:00:00,167,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/a67515aed7717abbfb82d41af482114b-p_e.jpg,False,True,False,False,False,False,False,47.698277,982.0,-122.3254,sqft,1341.648,629950.0,629950.0,2945.0,False,WA,9522 3rd Avenue NE UNIT A,,14450206000,655100.0,98115,2056555730,# A,,,,,,,,,,,,,
114,1.0,2.0,Seattle,USA,USD,2023-12-01 08:00:00,173,RECENTLY_SOLD,RECENTLY_SOLD,CONDO,https://photos.zillowstatic.com/fp/1e462e454a41641caba8d490953c7198-p_e.jpg,False,True,False,False,False,False,False,47.698322,722.0,-122.327866,,,335070.0,335070.0,904.0,False,WA,9520 1st Avenue NE UNIT A301,,14968606000,348900.0,98115,2068241477,Apt A301,,,,,,,,,,,,,
115,1.0,2.0,Seattle,USA,USD,2023-11-30 08:00:00,174,RECENTLY_SOLD,RECENTLY_SOLD,CONDO,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=47.69832229614258,-122.32786560058594&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=Ut-fQBXnbKyl27lwHXvb1eAZUl0=",False,True,False,False,False,False,False,47.698322,722.0,-122.327866,acres,0.40365013774104685,335070.0,335070.0,2100.0,False,WA,9520 1st Ave NE #301,344000.0,15055006000,351400.0,98115,49044245,# 301,,,,,,,,,,,,,
116,3.0,4.0,Seattle,USA,USD,2023-11-22 08:00:00,182,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/182af2fbb98783c63b3e9c326815c8d9-p_e.jpg,False,True,False,False,False,False,False,47.704346,1990.0,-122.31413,sqft,5079.096,914000.0,914000.0,3849.0,False,WA,1222 NE 104th Street,803000.0,15746206000,960000.0,98125,48947351,,,,,,,,,,,,,,
117,2.0,3.0,Seattle,USA,USD,2023-11-21 08:00:00,183,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/0e3cec50ff0671b8a7703825837fbe3d-p_e.jpg,False,True,False,False,False,False,False,47.689827,2028.0,-122.32663,sqft,5754.276,1040100.0,1040100.0,3849.0,False,WA,8238 2nd Avenue NE,1041000.0,15832606000,1092600.0,98115,48776571,,,,,,,,,,,,,,
118,3.0,4.0,Seattle,USA,USD,2023-11-21 08:00:00,183,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/e3ea5638a51ed0eed8ceccff9d3c143f-p_e.jpg,False,True,False,False,False,False,False,47.68484,1640.0,-122.31832,sqft,4112.064,755000.0,755000.0,3664.0,False,WA,7558 9th Avenue NE,782000.0,15832606000,793100.0,98115,48840192,,,,,,,,,,,,,,
119,3.0,3.0,Seattle,USA,USD,2023-11-21 08:00:00,183,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/82f89c2dc86b445a1bdfc2bd0b22f2af-p_e.jpg,False,True,False,False,False,False,False,47.687843,2680.0,-122.32539,sqft,2678.94,810000.0,810000.0,4879.0,False,WA,8106 Latona Avenue NE,641000.0,15832606000,850900.0,98115,48880190,,,,,,,,,,,,,,
120,4.0,5.0,Seattle,USA,USD,2023-11-20 08:00:00,184,RECENTLY_SOLD,RECENTLY_SOLD,CONDO,https://photos.zillowstatic.com/fp/c78a62cf9cfd3b3068c46bd57259e557-p_e.jpg,False,True,False,False,False,False,False,47.690697,2558.0,-122.32816,sqft,2042.964,1049950.0,1049950.0,4659.0,False,WA,8514 1st Avenue NE,,15919006000,1095400.0,98115,2057664511,,,,,,,,,,,,,,
121,4.0,4.0,Seattle,USA,USD,2023-11-13 08:00:00,191,RECENTLY_SOLD,RECENTLY_SOLD,TOWNHOUSE,https://photos.zillowstatic.com/fp/fe291ba6bfeda6525cec6010c68f3ab3-p_e.jpg,False,True,False,False,False,False,False,47.69467,2009.0,-122.318405,sqft,1446.192,1195000.0,1195000.0,4052.0,False,WA,845 NE 91st Street,2028000.0,16523806000,1257300.0,98115,48945845,,,,,,,,,,,,,,
122,1.0,2.0,Seattle,USA,USD,2023-11-09 08:00:00,195,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/d6d908d59e8a77eda07d64f05709e65a-p_e.jpg,False,True,False,False,False,False,False,47.68654,880.0,-122.31885,sqft,2761.704,690000.0,690000.0,2882.0,False,WA,831 NE 80th Street,510000.0,16869406000,726500.0,98115,48800370,,,,,,,,,,,,,,
123,2.0,2.0,Seattle,USA,USD,2023-11-09 08:00:00,195,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/0fe5767d67f97bb2c6dee3185799c613-p_e.jpg,False,True,False,False,False,False,False,47.69834,982.0,-122.3254,sqft,3092.76,639000.0,639000.0,2945.0,False,WA,9524 3rd Avenue NE UNIT C,,16869407000,667900.0,98115,2056140801,# C,,,,,,,,,,,,,
124,2.0,3.0,Seattle,USA,USD,2023-11-07 08:00:00,197,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/fdd4d1a209683c121256c7f910da2795-p_e.jpg,False,True,False,False,False,False,False,47.686253,1980.0,-122.32092,sqft,2909.808,1068750.0,1068750.0,3720.0,False,WA,546 NE 79th Street,776000.0,17042207000,1125800.0,98115,48800307,,,,,,,,,,,,,,
125,3.0,2.0,Seattle,USA,USD,2023-10-25 07:00:00,210,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/96e50dbf055a376f192178d8f652b402-p_e.jpg,False,True,False,False,False,False,False,47.698414,1008.0,-122.32541,sqft,1.0,639950.0,639950.0,2945.0,False,WA,9524 3rd Avenue NE UNIT B,,18165407000,669000.0,98115,2057224824,# B,,,,,,,,,,,,,
126,1.0,4.0,Seattle,USA,USD,2023-10-24 07:00:00,211,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/4371ef7309c85e733e5e692d802a67a3-p_e.jpg,False,True,False,False,False,False,False,47.68583,1520.0,-122.31719,sqft,4536.0,949000.0,949000.0,4659.0,False,WA,7816 Roosevelt Way NE,778000.0,18251807000,1002100.0,98115,48840112,,,,,,,,,,,,,,
127,2.0,3.0,Seattle,USA,USD,2023-10-24 07:00:00,211,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/c5c88a419e16fcfd6256a6316a49a2d1-p_e.jpg,False,True,False,False,False,False,False,47.69352,2420.0,-122.32271,sqft,4930.992,725000.0,725000.0,4344.0,False,WA,8912 5th Avenue NE,596000.0,18251807000,765600.0,98115,48945803,,,,,,,,,,,,,,
128,1.0,1.0,Seattle,USA,USD,2023-10-23 07:00:00,212,RECENTLY_SOLD,RECENTLY_SOLD,CONDO,https://photos.zillowstatic.com/fp/3905d9ef937b4da125989d7e39d83468-p_e.jpg,False,True,False,False,False,False,False,47.69151,646.0,-122.307396,,,295000.0,295000.0,801.0,False,WA,1740 NE 86th Street UNIT 203,303000.0,18338207000,311600.0,98115,48924874,Apt 203,,,,,,,,,,,,,
129,4.0,5.0,Seattle,USA,USD,2023-10-23 07:00:00,212,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/c35ee98b38c57e57c5fb344dc443de73-p_e.jpg,False,True,False,False,False,False,False,47.696117,3305.0,-122.322235,sqft,7248.384,2000000.0,2000000.0,5419.0,False,WA,520 NE 92nd Street,1297000.0,18338207000,2112300.0,98115,48946019,,,,,,,,,,,,,,
130,2.0,2.0,Seattle,USA,USD,2023-10-20 07:00:00,215,PENDING,,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/7fabada1d401152c2d61a6742fcb30a6-p_e.jpg,False,True,False,False,False,False,False,47.698795,1460.0,-122.314285,sqft,2787.84,849950.0,849950.0,2985.0,False,WA,1210 NE 96th St,649000.0,18597407000,855800.0,98115,49076449,,True,,,,,,,,,,,,
131,3.25,4.0,Seattle,USA,USD,2023-10-17 07:00:00,218,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/07b5517e364c236eca38ede134b919ea-p_e.jpg,False,True,False,False,False,False,False,47.694225,2660.0,-122.31087,sqft,7250.0,1649000.0,1649000.0,4781.0,False,WA,1524 NE 90th St,1674000.0,18856607000,1743600.0,98115,48946381,,,,,,,,,,,,,,
132,4.0,4.0,Seattle,USA,USD,2023-10-17 07:00:00,218,RECENTLY_SOLD,RECENTLY_SOLD,CONDO,https://photos.zillowstatic.com/fp/b2eaccbd113abccb1210b5ba34ca3293-p_e.jpg,False,True,False,False,False,False,False,47.694225,2600.0,-122.31087,sqft,4504.104,1649000.0,1649000.0,4764.0,False,WA,1524 NE 90th Street UNIT A,,18856607000,1725400.0,98115,2055325918,# A,,,,,,,,,,,,,
133,3.0,2.0,Seattle,USA,USD,2023-10-16 07:00:00,219,RECENTLY_SOLD,RECENTLY_SOLD,CONDO,https://photos.zillowstatic.com/fp/9a87d73ad66bc1cf2d16e6469112d0b7-p_e.jpg,False,True,False,False,False,False,False,47.694225,0.0,-122.31087,,,790000.0,790000.0,2148.0,False,WA,1524 NE 90th Street UNIT B,,18943007000,826700.0,98115,2055487350,# B,,,,,,,,,,,,,
134,4.0,4.0,Seattle,USA,USD,2023-10-10 07:00:00,225,RECENTLY_SOLD,RECENTLY_SOLD,CONDO,https://photos.zillowstatic.com/fp/b6930132154611f877b9520fefb513ea-p_e.jpg,False,True,False,False,False,False,False,47.69483,2009.0,-122.3179,sqft,1406.988,1250000.0,1250000.0,3999.0,False,WA,851 NE 91st Street,,19461407000,1309000.0,98115,2056260205,,,,,,,,,,,,,,
135,1.0,3.0,Seattle,USA,USD,2023-10-02 07:00:00,233,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/7bb477d56402d936521e2255449dfe77-p_e.jpg,False,True,False,False,False,False,False,47.690155,1340.0,-122.309746,sqft,6324.912,725000.0,725000.0,3295.0,False,WA,8258 17th Avenue NE,651000.0,20152607000,768300.0,98115,48833370,,,,,,,,,,,,,,
136,2.0,3.0,Seattle,USA,USD,2023-10-02 07:00:00,233,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/22c8658150d0c2c371375596054cb99a-p_e.jpg,False,True,False,False,False,False,False,47.69997,2300.0,-122.30817,sqft,6255.216,1205000.0,1205000.0,4162.0,False,WA,9719 19th Avenue NE,956000.0,20152607000,1277000.0,98115,48855490,,,,,,,,,,,,,,
137,1.0,3.0,Seattle,USA,USD,2023-10-02 07:00:00,233,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/7b5777a2354299a0b067a53133664466-p_e.jpg,False,True,False,False,False,False,False,47.70152,960.0,-122.31431,sqft,9570.0,612500.0,612500.0,2785.0,False,WA,1212 NE 100th St,634000.0,20152607000,851000.0,98125,48947094,,,,,,,,,,,,,,
138,13.0,10.0,Seattle,USA,USD,2023-09-29 07:00:00,236,RECENTLY_SOLD,RECENTLY_SOLD,MULTI_FAMILY,https://photos.zillowstatic.com/fp/de11ee1a592b3e341e3b8dbdd6c428fc-p_e.jpg,False,True,False,False,False,False,False,47.68945,0.0,-122.322754,sqft,6120.18,2480000.0,2480000.0,6723.0,False,WA,8320 5th Avenue NE,3169800.0,20411807000,2632300.0,98115,129135791,,,,,,,,,,,,,,
139,2.0,2.0,Seattle,USA,USD,2023-09-29 07:00:00,236,RECENTLY_SOLD,RECENTLY_SOLD,TOWNHOUSE,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=47.69623565673828,-122.31725311279297&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=GdTX2yzJrchtyeNiMdWZ0vgYuT4=",False,True,False,False,False,False,False,47.696236,1090.0,-122.31725,sqft,1438.0,750000.0,750000.0,2974.0,False,WA,9212 Roosevelt Way NE,695000.0,20411807000,796100.0,98115,129257104,,,,,,,,,,,,,,
140,2.0,2.0,Seattle,USA,USD,2023-09-29 07:00:00,236,RECENTLY_SOLD,RECENTLY_SOLD,TOWNHOUSE,https://photos.zillowstatic.com/fp/034b3642f6008e32c5e1d27792093bcc-p_e.jpg,False,True,False,False,False,False,False,47.69622,1093.0,-122.317375,sqft,1437.48,750000.0,750000.0,2974.0,False,WA,9210 C Roosevelt Way NE,,20411807000,788700.0,98115,2055612883,,,,,,,,,,,,,,
141,,,Seattle,USA,USD,2023-09-28 07:00:00,237,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=47.704566955566406,-122.31746673583984&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=HPDqnhEoWHZgCGq2muTn8_z2F1k=",False,True,False,False,False,False,False,,,,,,730000.0,730000.0,3106.0,False,WA,10416 Roosevelt Way NE #A,,20498207000,,98125,2057349399,# A,,,,,,,,,,,,,
142,1.0,3.0,Seattle,USA,USD,2023-09-27 07:00:00,238,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/1a9bf5da7492830a8d600ab2e1f98792-p_e.jpg,False,True,False,False,False,False,False,47.704533,1750.0,-122.31755,sqft,4098.996,730000.0,730000.0,3106.0,False,WA,10416 Roosevelt Way NE,691000.0,20584607000,,98125,48947318,,,,,,,,,,,,,,
143,3.0,3.0,Seattle,USA,USD,2023-09-26 07:00:00,239,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/eeecb18764bed576df409ab8e9c2901b-p_e.jpg,False,True,False,False,False,False,False,47.693855,2640.0,-122.309326,sqft,5248.98,1070000.0,1070000.0,4600.0,False,WA,1701 NE 90th Street,836000.0,20671007000,1424200.0,98115,48946320,,,,,,,,,,,,,,
