,zpid,homeStatus,city,homeType,bathrooms,bedrooms,isPremierBuilder,livingArea,zestimate,zipcode,longitude,latitude,abbreviatedAddress,datePostedString,dateSoldString,favoriteCount,pageViewCount,lastSoldPrice,livingAreaValue,livingAreaUnitsShort,lotAreaValue,lotAreaUnits,monthlyHoaFee,price,newConstructionType,yearBuilt,description,pricePerSquareFoot,fireplaces,garageSpaces,hasView,propertyCondition,sewer,stories,subdivisionName,taxAnnualAmount,elementarySchool,middleSchool,highSchool
2041,37329944,RECENTLY_SOLD,Silver Spring,CONDO,1.0,2.0,False,849.0,316800.0,20910,-77.04947,38.99346,2404 Colston Dr APT 103,2023-12-01,2024-02-14,0,6,312000,849,sqft,,sqft,555,312000,,1948,"This fully renovated and charming 2 Bedrooms and 1 Bath condo in Rock Creek offers 849 sqft. It has a brand new modern kitchen with an open layout and peninsula, lots of storage in the soft close drawer cabinets, and granite counter tops. The fully remodeled light filled bath comes with large format tiles and rainfall shower head. New LG smart washer and ventless dryer in unit, brand new AC unit, and durable and stylish Luxury Vinyl Plank flooring complete this beautiful home. Each room has a window allowing natural light to reach every corner. Easily accessible ground floor condo.  Location - Walk to Rock Creek Park! Only a short distance from the Maryland/DC border, this home offers incredible convenience and easy walkable access to the Silver Spring Metro and MARC, Bus service in front of the building.  It is also just minutes away from Downtown Bethesda and DC Easy access to the Beach Drive Trails, major roads, and shopping with Rock Creek Shopping Center just across the street  The condo is part of Rock Creek Village condominiums located in a quiet neighborhood where pets are also welcome.  The condo fee covers ALL UTILITIES and 2 parking spaces! Rock Creek are garden-style condos with green space, a picnic area, playground, and mature trees. EV charging stations available!  Do not miss this chance to find such a great unit in such an amazing location.",631,,,False,,Public Sewer,1,Rock Creek Village,3125,,6,8
2042,71670885,RECENTLY_SOLD,Silver Spring,CONDO,1.0,1.0,False,783.0,340200.0,20910,-77.0251,38.99471,930 Wayne Ave APT 1311,2024-01-12,2024-02-12,0,10,335000,783,sqft,,sqft,486,335000,,2006,"Experience urban living in the heart of Downtown Silver Spring at the Crescent Condominium. This unit features a spacious living area with floor-to-ceiling panoramic windows, offering an abundance of natural light from the south-facing exposure. The gourmet kitchen features granite countertops and is open to the living room, making it an ideal space to both cook and entertain. Hardwood floors cover the living area and bedroom, and an assigned covered parking space also conveys with the condo unit.  Enjoy the many amenities of the Crescent, a pet-friendly building with an on-site manager. Take advantage of the fitness center, billiard room, and lounge available exclusively to residents. Located in the vibrant Downtown Silver Spring area, this condo is just steps away from a plethora of dining options such as Whole Foods, &Pizza, BurgerFi, and El Sapo. The metro, Safeway, Giant, and more are just a few blocks away, making this location the epitome of convenience.",631,,1,True,,Public Sewer,1,Crescent,4018,,5,5
2043,2053221137,RECENTLY_SOLD,Washington,TOWNHOUSE,5.0,4.0,False,2061.0,886600.0,20012,-77.03144,38.9724,1361 Aspen St NW,2024-01-16,2024-02-12,88,751,884034,2061,sqft,0.02,Square Feet,239,884034,,2024,"Welcome to Aspen Square at The Parks on the campus of historic Walter Reed, a luxury townhome community in Northwest Washington, DC. The Ellington townhome boasts four finished levels of living space, choice of 3 or 4 bedrooms, private garage parking, and two outdoor living spaces. Enter in the foyer or from your private one-car or extended garage. Electric car charging will be available. The entry level can be personalized to add either a rec room or full bedroom with bathroom, as well as the option to add a lower level powder room. Upstairs, be greeted by an open-concept layout, our Signature kitchen, and designer finishes worthy of the finest dinner party. A deck is included for your convenience. On the bedroom level, a spacious owner’s suite boasts an oversized walk-in closet and spa bath with dual vanities. The secondary bedroom features a full bath with tub, as well as a closet for storage. A full-size washer & dryer closet completes this level. On the fourth level, owners will enjoy an open loft, bedroom with full bath, and rooftop terrace to take in the scenic surroundings. Come discover Washington, DC’s best value for a luxury townhome at Aspen Square!",631,,1,False,Excellent,Public Septic,4,Shepherd Park,6235,,,4
2044,482851,RECENTLY_SOLD,Washington,SINGLE_FAMILY,3.0,3.0,False,1776.0,688800.0,20012,-77.02383,38.97913,706 Geranium St NW,2024-01-03,2024-02-09,0,33,690000,1776,sqft,3422.0,Square Feet,,690000,,1962,"Step into the allure of mid-century modern living in this semi-detached home, located near Takoma Metro and Walter Reed Hospital. Embrace the elegance of cathedral ceilings in the living room featuring a fireplace, while the primary bedroom offers its own fireplace and wet bar. With 3 bedrooms, 2.5 baths, wood floors, and a patio bordered by a new fence, this residence harmonizes comfort with style. The basement houses the washer and dryer alongside a sitting room, perfect for guests, while the third bedroom serves as a functional home office. Plus, there's a new roof!",631,2,,True,Very Good,Public Sewer,3,Takoma,4245,,,4
2045,37326063,RECENTLY_SOLD,Silver Spring,SINGLE_FAMILY,3.0,4.0,False,1968.0,940100.0,20910,-77.02138,38.99034,747 Sligo Ave,2024-01-25,2024-02-09,0,21,925000,1968,sqft,5492.0,Square Feet,,925000,,1918,"This elegant 1918 Victorian sits on a lovely lot - and is steps from recreation, parks, nature, shopping, and entertainment. Celebrating amazing architectural details, enormous windows, natural wood molding and floors, and a covered front porch, the expansive main-level floor plan is both circular and grand. From the parlor-like foyer, through the formal living room with wood-burning fireplace, into the spacious dining room, to the large eat-in kitchen, this lovely home checks all your boxes. The winding staircase to the first upper level leads to three bedrooms, a hall bath, and a walk-through room with stairs to the second upper-level retreat.    Uppermost, find a fourth bedroom, and full bath, and great additional hangout or glam storage space. Out back is a lovely deck with views of the treed, fenced yard.  In the front yard, find raised garden beds, a driveway, and an electric car charging station. What You’ll Love About This Home:  Amazing location, 3 and 8-year-old zoned HVAC, 3-year-old roof, 3-year-old tankless water heater, unfinished basement and charm, charm, charm. You'll also love its close proximity to numerous amenities, parks and recreation, public transportation, shopping and dining, and cultural and entertainment opportunities!  Schedule your showing early, this grand charmer won't last!",631,1,,False,Excellent,Public Sewer,3,Silver Spring,6520,,7,5
2046,338279306,RECENTLY_SOLD,Washington,CONDO,2.0,3.0,False,1080.0,539500.0,20012,-77.02677,38.97822,1103 Fern St NW #201,2023-03-04,2024-02-05,0,9,539000,1080,sqft,,sqft,218,539000,,2022,"Prime Location! Rare Gem!   Limited Time Special! $7,500 Seller Closing Credit!Decor+ will be gifting furniture worth $15,000 to the buyer.  Bright and Spacious New Development Opportunity in desirable Shepherd Park. Own your future residence with modern touches at a special launching price. Great investment value! This stylish Green Building is situated just beside the beautiful new 66-acre development at Walter Reed, with retail, entertainment, hotel, office, health care, schools, and 22 acres of parks and plazas. Situated in a vibrant part of the city with the comfort of modern living! MESKEN 1103 offers great living spaces surrounded by shops, restaurants, parks, and accessible transportation. Each of the ten condos has been designed to be functional and make the best use of the space. Experience urban convenience with a neighborhood feel in your new place. This is your chance to reserve your new home!",631,,,False,Excellent,Public Sewer,4,Shepherd Park,1,,10,9
2047,2053221088,RECENTLY_SOLD,Washington,TOWNHOUSE,4.0,3.0,False,2061.0,935100.0,20012,-77.03163,38.9724,1365 Aspen St NW,2024-01-16,2024-02-02,0,1,934090,2061,sqft,0.02,Square Feet,239,934090,,2024,"Welcome to Aspen Square at The Parks on the campus of historic Walter Reed, a luxury townhome community in Northwest Washington, DC. The Ellington townhome boasts four finished levels of living space, choice of 3 or 4 bedrooms, private garage parking, and two outdoor living spaces. Enter in the foyer or from your private one-car or extended garage. Electric car charging will be available. The entry level can be personalized to add either a rec room or full bedroom with bathroom, as well as the option to add a lower level powder room. Upstairs, be greeted by an open-concept layout, our Signature kitchen, and designer finishes worthy of the finest dinner party. A deck is included for your convenience. On the bedroom level, a spacious owner’s suite boasts an oversized walk-in closet and spa bath with dual vanities. The secondary bedroom features a full bath with tub, as well as a closet for storage. A full-size washer & dryer closet completes this level. On the fourth level, owners will enjoy an open loft, bedroom with full bath, and rooftop terrace to take in the scenic surroundings. Come discover Washington, DC’s best value for a luxury townhome at Aspen Square!",631,,1,False,Excellent,Public Septic,4,Shepherd Park,934090,,,4
2048,338280115,RECENTLY_SOLD,Washington,CONDO,2.0,3.0,False,1080.0,,20012,-77.02677,38.97822,1103 Fern St NW #101,2023-03-04,2024-02-01,0,4,549000,1080,sqft,,sqft,237,549000,,2022,"Prime Location! Rare Gem! Bright and Spacious New Development Opportunity in Desirable Shepherd Park. Own your future residence with modern touches at a special launching price. Great investment value! This stylish Green Building is situated just beside the beautiful new 66-acre development at Walter Reed, with retail, entertainment, hotel, office, health care, schools, and 22 acres of parks and plazas. Situated in a vibrant part of the city with the comfort of modern living! MESKEN 1103 offers great living spaces surrounded by shops, restaurants, parks, and accessible transportation. Each of the ten condos has been designed to be functional and make the best use of the space. Experience urban convenience with a neighborhood feel in your new place. This is your chance to reserve your new home! Pics for the Model Home!Please  review alternative available units starting at 459K.",631,,,False,Excellent,Public Sewer,4,Shepherd Park,6839,,10,9
2049,67421034,RECENTLY_SOLD,Silver Spring,CONDO,2.0,2.0,False,1148.0,427500.0,20910,-77.02862,38.98634,7915 Eastern Ave APT 914,2023-11-04,2024-01-30,0,5,420000,1148,sqft,,sqft,503,420000,,1965,"Come fall in love with this completely refreshed and one of the largest  2 bedroom and 2 bathroom units on a high floor with parking! Located in the heart of Silver Spring and steps from the DC border, this home is the epitome of city living.  A 10-15 minute walk to everything - metro/bus/bike share, hundreds of restaurants, breweries, 2 movie theaters, 3 grocery stores, The Fillmore music venue, shopping, nightlife, plus much more.  This unit truly is a unicorn, corner unit with north and east views, high floor on the 9th level, completely refreshed, and parking is a combination you will not find again in this building in the near term.   The floor-to ceiling windows flood this home with natural light, has new bright laminate flooring (no more carpet that you see in almost every unit), new white quartz countertops in the kitchen and both bathrooms, new light fixtures, a new kitchen backsplash, stylish 2 toned color kitchen cabinets with new hardware, and freshly painted walls. This home is the definition of turn key!  The kitchen has stainless steel appliances with gas cooking, and 3 distinct zones of working space which includes a large  island with enough seating for 4. There is a convenient stackable washer and dryer in the unit. The primary bedroom is large enough for a king bed with ample extra space, has 2 large closets, plus custom wood built-in storage, and a large bathroom with a double vanity, and walk-in shower. The second bedroom is also spacious and separated from the other bedroom by the common space for privacy. The second full bathroom has a large vanity and bathtub.  Only 15% of the Aurora unit owners have a parking spot - parking is located in the rear, underground in a private garage.   Aurora amenities include a fitness center, social room, courtyard and packages delivered right to your door! All of this in a PET FRIENDLY and FHA APPROVED community.",631,,1,False,,Public Sewer,1,Silver Spring,3989,,7,5
2050,58262474,RECENTLY_SOLD,Takoma Park,CONDO,1.0,,False,916.0,137000.0,20912,-77.0188,38.979935,1307 Baltimore Ave #16,,2024-01-29,0,3,135450,916,sqft,,sqft,,135450,,1948,"1307 Baltimore Ave #16, Takoma Park, MD 20912 is a condo home that contains 916 sq ft and was built in 1948. It contains 1 bathroom. This home last sold for $135,450 in January 2024. 
 
The Zestimate for this house is $137,000. The Rent Zestimate for this home is $1,877/mo. ",631,,,False,,,,,2685,,7,5
2051,470214,RECENTLY_SOLD,Washington,SINGLE_FAMILY,3.0,5.0,False,3928.0,1297700.0,20012,-77.04303,38.99207,1930 Tulip St NW,2023-10-20,2024-01-26,0,9,1300000,3928,sqft,0.2761707988980716,Acres,,1300000,,1960,"All Spruced up and ready to show. Come see this well-maintained two-level property with five bedrooms and three full baths. A new roof was installed this year. The large level expanse in the  two-tier backyard that is fully fenced is perfect for entertaining and relaxing. Three side and rear entrances for convenience. Beautiful stonework in front leading up to the door and the entire backyard. A new garage door opener was installed.  Huge entertainment area with fireplace and bar perfect for entertaining family and friends. Huge laundry area with cabinets and sink, easily converted to second kitchen if desired. Beautiful large kitchen with plenty of room for table space. Granite counters with stainless steel appliances and entrance to the kitchen from the garage. Solar Panels for huge cost savings as well as ADT Security system, and whole house warranty that covers the seller during the listing period and automatically transfers to the new buyer for one year after settlement for that added protection. Absolute must-see. Call helpful agent with any questions. Sellers request the use of Cardinal Title Group for their settlement services",631,1,1,True,Excellent,Public Sewer,2,Colonial Village,7470,,10,9
2052,476126,RECENTLY_SOLD,Washington,SINGLE_FAMILY,4.0,3.0,False,1958.0,,20012,-77.02762,38.97915,7329 12th St NW,2024-02-11,2024-01-25,15,570,411644,1958,sqft,2788.0,Square Feet,,925000,,1940,"*PRICE REDUCEDED*  HUD-Owned Property:  Case No. 081-102643 * Equal Housing Opportunity * HUD-Owned Properties are SOLD AS-IS * There are NO GUARANTEES; NO WARRANTIES; NO REPRESENTATIONS * Absolutely No Repairs Prior to Closing of the Transaction * This All Brick Detached Colonial features several sought-after amenities on the Main Level to Living Room with Fireplace  * Separate Dining Room * Kitchen * Breakfast Rm with custom cabinetry/shelving * Full Bathroom ** Upper Level:  Primary Bedroom with Full Bathroom, Two additional bedrooms and Full Guest Bath *** Lower Level:  Recreation Room with Fireplace, Bonus/Play Room, Full Bathroom, Laundry Room * Paved and spacious Back yard * Detached Garage * Property is managed by Raine Companies * Additional Information is available online at HUDhomestore *  Bids are placed online by HUD-Registered Agents/Brokers * Broker must have a VALID NAID NUMBER to place Bids * FHA Financing: IE (Insured Escrow) * 203k Eligible * Open to ALL BIDDERS",631,2,1,False,,Public Sewer,2,Shepherd Park,2350,,10,9
2053,37329792,RECENTLY_SOLD,Silver Spring,CONDO,2.0,3.0,False,1200.0,377100.0,20910,-77.04795,38.99281,2225 Washington Ave APT 202,2023-11-29,2024-01-25,0,13,370000,1200,sqft,,sqft,665,370000,,1948,"Rarely available three bedroom, two full bath unit in Rock Creek Village!  This two-level condo boasts refinished hardwood floors on the main level, new carpet on the second level and fresh paint throughout. The kitchen features beautiful, natural wood cabinetry, stainless appliances and a pass-through to the living/dining area.  The in-unit laundry closet features Bosch front-load washer and dryer.  There are four vented skylights in the unit for maximum sun exposure.  Unbeatable location just steps from Rock Creek Shopping Center where you'll find local favorites like Parkway Deli, The Daily Dish and the Rock Creek Sports Club, to mention a few.  Easy access to downtown Silver Spring, DC and Rock Creek Park, too!",631,,,False,,Public Sewer,2,Rock Creek Village Condominiums,3240,,6,8
2054,482917,RECENTLY_SOLD,Washington,SINGLE_FAMILY,2.0,3.0,False,0.0,733700.0,20012,-77.01752,38.97407,7400 Blair Rd NW,2023-11-05,2024-01-23,0,76,735000,0,sqft,4717.0,Square Feet,,735000,,1961,"This  charming  3 bedroom , 2  bathroom all brick split foyer home is  conveniently nestled in a very desirable area in the  upper northwest quadrant of the  District of Columbia.  It closely borders Silver Spring ( walking distance) and is approximately  ten minutes walk to  the closest metro station. Other features include new bathrooms and kitchen and an unusually large basement/ recreation area which is completely finished and leads directly to the garage. Oversized picture window and sliding glass door allows  copious outside lighting. A single family home such as this is a rare find in that particular area of the city.",631,,1,False,Excellent,Public Sewer,2,Brightwood,2230,,,4
2055,37327742,RECENTLY_SOLD,Silver Spring,SINGLE_FAMILY,,,False,162.0,,20910,-77.041176,39.00113,1900 Lyttonsville Rd #P86,,2024-01-18,0,4,4044,162,sqft,70.0,Square Feet,,4044,,1964,"1900 Lyttonsville Rd #P86, Silver Spring, MD 20910 is a single family home that contains 162 sq ft and was built in 1964. This home last sold for $4,044 in January 2024. 
 
The Rent Zestimate for this home is $3,469/mo. ",631,,,False,,,,,104,,5,5
2056,71741110,RECENTLY_SOLD,Washington,CONDO,1.0,2.0,False,944.0,316900.0,20012,-77.027,38.97081,6645 Georgia Ave NW APT 111,2021-05-10,2024-01-18,0,4,35000,944,sqft,,sqft,825,35000,,1920,"Welcome to this homey 2 bedroom 1 bathroom condo with the perfect blend of updates and original detail. Located on one of DC's major arteries,  Georgia Avenue, this condo is perfectly situated for easy access to both downtown DC and Silver Spring. It also sits just blocks from the a major development at Walter Reed which will have new condos, retail, restaurants, and grocery stores -- due to be completed in 2022. Both the bathroom and kitchen of this unit were updated in 2017 and show extremely well. The hardwood floors and doorway / window trim are original. Both of the two bedrooms are well sized, and the unit also offers plenty of closet space. There is an in unit combo washer / dryer (one of the few units in this building that has a washer/ dryer in-unit) and the condo fee covers BOTH heat and water. This building is pet friendly, and has new management in place which has been doing a fantastic job. Priced to sell - check it out today!",631,,,False,,Public Septic,1,Brightwood,2502,,,4
2057,482709,RECENTLY_SOLD,Washington,SINGLE_FAMILY,5.0,4.0,False,3179.0,1197900.0,20012,-77.02421,38.97303,6819 8th St NW,2023-11-02,2024-01-16,1,23,1200000,3179,sqft,5000.0,Square Feet,,1200000,,1927,"4 BD 4.5 BA | ELEGANT RENOVATED HOME | BRIGHT AND SPACIOUS | One Year All-Inclusive Builders Warranty Conveys  Welcome to 6819 8th Street NW! This remarkably renovated detached home offers spacious and sunlit living on a tree-lined street in one of the most sought-after neighborhoods in the city. Boasting a top-to-bottom renovation, this 4 BD 4.5 BA home showcases exquisite finishes and modern design throughout.  Upon entering, you'll be greeted by a bright and airy interior, creating a welcoming ambiance. The generous living space provides ample room for relaxation and entertaining, making it perfect for families and gatherings. Enjoy multiple balconies, a deck, and a large private backyard with secured parking.   The carefully curated finishes in this home elevate its elegance, ensuring that every detail has been attended to with precision. From the well-appointed kitchen to the all 4 bedrooms with luxurious en-suite bathrooms, no expense has been spared in making this house a true masterpiece.  Situated in a fantastic location, this home offers the convenience of city living with easy access to amenities, transportation, and more. If you're in search of a spacious, beautifully renovated, and detached residence,   6819 8th Street NW is the epitome of modern living.",631,1,,False,Excellent,Public Sewer,4,Takoma Park,6253,,,4
2058,37286556,RECENTLY_SOLD,Silver Spring,SINGLE_FAMILY,3.0,3.0,False,1578.0,699400.0,20910,-77.03535,39.00038,8804 1st Ave,2023-11-30,2024-01-16,0,25,685000,1578,sqft,0.3443526170798898,Acres,,685000,,1939,"Investor and Sweat Equity Buyers Dream House Awaits Rebirth in Silver Spring!  Discover a prime investment opportunity at 8804 1st Ave, Silver Spring, MD. This property, nestled in a sought-after location, offers vast potential for savvy investors looking to reimagine and revitalize.  Key Features:  Location: Ideally situated in Silver Spring, enjoy urban conveniences while relishing a tranquil residential setting.  Size and Structure: With a spacious layout of 2271 sq/ft spread out over three levels, this property beckons creative redesigns, presenting an open canvas for innovative transformations. This home is also situated on a very large lot of approx 15,000 sq/ft or almost 3/4 of an acre.  Bump out or up potential galore and possible addition of an other building such as a home office, garage or artist studio.  Be creative and let your architect make some suggestions.   Investment Potential: Unlock the potential for a lucrative investment in a rapidly growing market, promising significant returns with strategic renovations. Wonder the local area and see what how similar homes have been renovated, updated and expanded.   Surrounding Area: Close to local attractions, parks, shopping, and top-rated schools, enhancing the property's appeal for future buyers or renters.  Why It's a Dream for Investors and Sweat Equity Homeowners:   Renovation Opportunity: Embrace the challenge of remodeling this property, harnessing its blank slate to create a modern, captivating living space.  Profit Prospects: Leverage the property's location and growth potential in Silver Spring for a promising return on investment.  Resale/Rental Potential: After renovation, attract eager buyers or tenants seeking a stylish, revamped dwelling in this burgeoning area.  Take advantage of this rare opportunity to breathe new life into this lovely property.  Explore the endless possibilities of this property, and make your mark in the thriving Silver Spring real estate scene.   Schedule a viewing today to unleash its full potential!",631,1,,False,,Public Sewer,3,Woodside,6874,,5,5
2059,64984614,RECENTLY_SOLD,Silver Spring,CONDO,1.0,1.0,False,751.0,326700.0,20910,-77.02993,38.98784,7981 Eastern Ave APT 314,2023-12-11,2024-01-16,1,10,320000,751,sqft,,sqft,451,320000,,1939,"Welcome home to this unique living opportunity. Located just over the DC/MD line in Silver Spring. This property is move in ready, has been freshly painted, and is ready for your personal touches. Walk right in to your spacious living room with access to the kitchen which has all the appliances and bar top. Dining area just off the kitchen. Full bath features walk in shower with grab bars. Spacious bedroom has two closets and ceiling fan. There is a washer/dryer hookup in the unit as well as the community laundry just steps from your front door. Enjoy the third-floor library steps from this unit. The Eastern Village Co-Housing Condominium offers a number of places to enjoy with friends and fellow residents from the roof top deck, to the meeting rooms on the first floor, or the exercise room on the first floor. Your opportunities are endless. The building offers two EV chargers in the garage. The property is a quick walk to the metro or bus stops, and conveniently located near several grocery stores, shopping, and restaurants. Quick closing possible.",631,,,False,,Public Sewer,1,Silver Spring,3224,,7,5
2060,71804354,RECENTLY_SOLD,Silver Spring,CONDO,1.0,1.0,False,820.0,255000.0,20910,-77.02983,38.98964,1220 Blair Mill Rd APT 810,2023-11-10,2024-01-16,0,9,249900,820,sqft,,sqft,800,249900,,1968,"Discover the perfect blend of convenience and comfort with this attractive 8th-floor corner unit in Silver Spring's renowned Mica Condominium community. This cozy 1-bedroom, 1-bath condo with all utilities included spanning an ample 820 square feet is not just a home; it's a lifestyle choice for those who value urban living with a touch of elegance.  One of the standout features of this condo is its deeded parking space, a prized asset in urban living. This designated parking spot eliminates daily parking hassles and adds an extra layer of convenience to your life. Additionally, the condo's maintenance services are a significant benefit. Many maintenance needs are covered at no additional cost, and others are available for a minimal fee, ensuring that your home remains in top condition without breaking the bank.  The interior of this condo is thoughtfully designed to maximize space and comfort. The open layout flows seamlessly from the living area to the bedroom, creating an inviting atmosphere filled with natural light. The spacious bedroom, coupled with a generous walk-in closet, provides a tranquil retreat from the hustle and bustle of city life.  Location is paramount, and this condo excels. Situated less than half a mile from the Silver Spring Metro Station, it puts the vibrancy of downtown Silver Spring and the greater D.C. area within easy reach. The neighborhood is a treasure trove of shops, parks, restaurants, and entertainment options, all just a stroll away, affirming a Walk Score of 93.  But perhaps the most enticing feature is the financial opportunity the Montgomery County $25,000 MMP grant presents. This grant can help make homeownership a reality with less upfront cost than a security deposit on an apartment, a game-changer for first-time buyers or those seeking a wise investment.  Mica Condominiums also offers a suite of amenities to enrich your living experience, including an outdoor pool, a fitness center, and a community garden, fostering a sense of community and well-being.  This condo is more than a place to stay; it's a gateway to a lifestyle of ease, convenience, and accessibility. Embrace the opportunity to live in a home that blends comfort with urban sophistication. Schedule your visit today and take the first step towards owning a piece of Silver Spring's vibrant community, supported by the exceptional advantage of the Montgomery County $25,000 grant.  Check out the beautiful virtual tour!  The seller prefers KVS Title. The buyer will receive a $500 closing cost credit if KVS is selected.",631,,1,False,,Public Sewer,1,Mica Codm @ Silver Spring,2855,,7,5
2061,2053228675,RECENTLY_SOLD,Washington,TOWNHOUSE,5.0,4.0,False,2079.0,1064000.0,20012,-77.031944,38.97263,6818 General Davis Dr NW,2024-01-15,2024-01-16,0,5,1058815,2079,sqft,762.0,Square Feet,239,1058815,,2023,"Welcome to Aspen Square at the Parks, Now selling at Historic Walter Reed. 3 to 4 bedroom townhomes with 4 finished levels including a loft and rooftop terrace. Choice of a 1 car or larger extended garage. Fine finishes throughout. The 66 acre campus will feature year-round outdoor events such as Yoga on the lawn, concerts and festivals, and Farmer’s market. Whole Foods along with many other retail conveniences will be on campus, just steps from your front door.  Images are for representation only. Prices and Promotions subject to change. 6818 General Davis is a 4 bed/4.5 bath end-of -row townhouse with garage parking. The sales price for 6818 General Davis Dr. includes the addition of one bedroom in the basement; upgraded appliance package; an extended kitchen island; and under cabinet kitchen lighting.",631,,1,False,Excellent,Public Sewer,4,Shepherd Park,,,,4
2062,470211,RECENTLY_SOLD,Washington,SINGLE_FAMILY,3.0,4.0,False,3214.0,1197900.0,20012,-77.04298,38.99079,1904 Tulip St NW,2023-11-20,2024-01-12,0,9,1200000,3214,sqft,10456.0,Square Feet,,1200000,,1955,"Discover urban living at its finest in this charming 4-bedroom, 3-bathroom single-family home at 1904 Tulip Street NW, Washington, DC. With its vaulted ceilings, two wood-burning fireplaces, and an updated kitchen, this residence combines classic charm and modern comfort. Plus, it's perfectly located for city living, with easy access to the Silver Spring Metro.  Whether you're commuting or enjoying leisure time, this home offers the best of both worlds. Don't miss the chance to make it yours and experience the vibrant lifestyle of Washington, DC.  Settle into the warm ambiance of the spacious living room, complete with a wood-burning fireplace, ideal for cozy evenings. The main level also features a well-appointed dining area, perfect for hosting family and friends.  In the heart of the home, the kitchen boasts modern updates, ensuring convenience for culinary enthusiasts. Imagine creating gourmet meals on the sleek countertops while chatting with loved ones in the adjacent living space.  Ascend to the upper level, where you'll find two comfortable bedrooms, each offering ample natural light. The primary suite is a retreat in itself, with a private ensuite bathroom and generous closet space. Two other bedrooms located below the main level compliment this home to fit any family.  With its beautifully landscaped yard, this home provides a serene outdoor escape. The attached  garage and driveway offer convenient parking options.  As you explore the surrounding neighborhood, you'll find the Silver Spring Metro within close reach, simplifying your daily commute. Plus, Target is just a short walk away, making shopping a breeze. Another amenity that is hard to miss is the beautiful Rock Creek park, located within walking distance as well.   Don't miss the opportunity to make this charming property your own. Schedule your private showing today and experience the allure of urban living in Washington, DC.",631,2,1,False,,Public Sewer,3,Colonial Village,6672,,10,9
2063,58244762,RECENTLY_SOLD,Silver Spring,SINGLE_FAMILY,6.0,7.0,False,3359.0,1430800.0,20910,-77.02282,39.00286,811 Woodside Pkwy,,2024-01-11,0,32,1400000,3359,sqft,10031.0,Square Feet,29,1400000,,2002,4 finished levels with excellent space on all levels.  ,631,,,True,,,,,11828,,5,5
2064,469969,RECENTLY_SOLD,Washington,SINGLE_FAMILY,4.0,6.0,False,4307.0,1607300.0,20012,-77.04101,38.98622,1709 Kalmia Rd NW,2023-12-14,2024-01-10,0,11,1610100,4307,sqft,0.30899908172635443,Acres,,1610100,,1950,"Classic Colonial Village residence with four levels of tasteful living. This gorgeous home offers 6 spacious bedrooms and 3.5 baths that are move-in ready. As you enter the stone-clad front entrance you'll notice across from the house are unobstructed views of Rock Creek Park. The first floor offers a spacious light-filled living room with wood-burning fireplace and glass doors out to rear patio, a formal dining area, office, half bath, family room/den and a chef's kitchen w/ GE Monogram appliances, silestone countertops and custom cherry cabinets. The second level has a large primary suite w/two separate walk-in closets and an attached bath with steam shower and double vanity. This floor also has 3 additional BR's and a full BA and laundry in the hallway.  The top floor has a BR with large closet and separate storage room. The finished lower level has a bonus family room w/wet bar, extra BR, full BA, utility room and an additional laundry room. The exterior space offers plenty of room for entertaining from the expansive flagstone patio and double sized, fully-fenced rear yard, plus circular bricked-pad perfect for a firepit. The home also has a front-entry 1-car garage and plenty of space in the driveway for additional parking. Location is key! Close to downtown Silver Spring, Metro, and 16th St. NW for easy commuting into DC or MD.",631,2,1,False,,Public Sewer,4,Colonial Village,11377,,10,9
2065,37323365,RECENTLY_SOLD,Silver Spring,TOWNHOUSE,1.0,2.0,False,750.0,307300.0,20910,-77.03938,38.99519,1736 E West Hwy,2023-11-10,2024-01-09,0,3,300000,750,sqft,,sqft,375,300000,,1950,"Don't miss this RARE FIND 2 level condo feels like a Townhome in the Heart of Silver Spring.  The home is situated in the middle of a private court yard. Community is surrounded by mature trees . Short distance to Red Line Metro and the vibrant Downtown Silver Spring, DC, and Downtown Bethesda.  This is a great home for a starter home or investment portfolio whatever you choose to do.",631,,,False,,Public Sewer,2,Chevy Chase Crest,3098,,5,5
2066,2052976603,RECENTLY_SOLD,Washington,CONDO,1.0,1.0,False,825.0,591100.0,20012,-77.02772,38.97651,7175 12th St NW UNIT 203,2024-02-01,2024-01-08,0,2,587900,825,sqft,,sqft,470,587900,,,,631,,1,False,Excellent,Public Sewer,6,Shepherd Park,,,,4
